,title,image_id,medium_display
199,"Leslie, Knoxville, Tennessee",37a3e930-e5b2-b479-5730-379910b20a0e,Gelatin silver print
200,"Cafe, Rachel, Knoxville, Tennessee",dc2d2fdb-d1c3-2298-3c6c-5c243fcad18e,Gelatin silver print
201,"Mr. Thompson's Daughter, Knoxville, Tennessee",99f7ae93-1c2d-0710-e921-d7252bdbdcbe,Gelatin silver print
202,"Boy with Dog, Knoxville, Tennessee",9e89dd2c-6f80-1364-4e6c-3ccac325a9a3,Gelatin silver print
203,"Grand Avenue, Knoxville, Tennessee",e3248258-ce13-d7bf-4abd-5971c8d1d984,Gelatin silver print
204,"Tuckey Harris and his Brother, Knoxville, Tennessee",d51cf70e-000c-5347-3fc1-d2f8b2361f70,Gelatin silver print
205,"The Harris Family Children, Knoxville, Tennessee",3437e1f1-b0eb-4f1a-edf5-4e5132bda222,Gelatin silver print
206,"Louisville and Nashville Railroad Station, Knoxville, Tennessee",acceb256-1894-4c11-d91b-9d97352f9f10,Gelatin silver print
207,"West Wall of the Saint George Building, 84-88 Beekman Street",9bfc1a76-3f81-004b-92dd-b87099d44ee4,"Gelatin silver print, from the series ""Destruction of Lower Manhattan"""
208,"Two Workers at the State Fair, (Knoxville, Tennessee)",ff4817af-e25a-2ee5-8b7b-b56072ccff6c,Gelatin silver print
209,Dominick and a Payloader Inside 82 Beekman Street,32a404e0-61d2-0a8a-1f24-eba5da8a4441,"Gelatin silver print, from the series ""Destruction of Lower Manhattan"""
210,"82 Beekman Street, Cast Iron Front",1c545dce-0945-a2d3-d545-0dc08df55b97,"Gelatin silver print, from the series ""Destruction of Lower Manhattan"""
211,From 89 Beekman Street Looking South in Fulton Street,74db484d-7b3b-2e56-2903-540e105b5ebf,"Gelatin silver print, from the series ""Destruction of Lower Manhattan"""
212,"80-82 Beekman Street, Demolished",812754d4-f7c3-0a10-3a6b-facae54e0972,"Gelatin silver print, from the series ""Destruction of Lower Manhattan"""
213,"Clearing Land, Ellis Prison Unit",a7003d56-2d82-0b97-d8f7-4412925d54f2,"Gelatin silver print, from the series ""Conversations with the Dead"""
214,"Tribune Building, NE corner, Spruce and Printer's Square",9042946f-c318-7ee8-f77a-e8975b1735b3,Chromogenic print
215,"Metropolitan Avenue, Queens",55128585-35ff-1fe4-848b-a2d68dd0b0e6,Chromogenic print
216,Untitled,aecaa493-1b61-2ff2-4154-7e761782c1f4,Gelatin silver print
217,"Demonstrators Try to Enter an ""All-White"" Swimming Pool, Cairo, IL",e1e83b4b-18ee-ddc6-7c88-fa51622479f8,Gelatin silver print
218,University of Mississippi Campus where James Meredith Tried to Register as the First Black Student,e2483fd1-6a63-3102-d78e-224a841bf60e,Gelatin silver print
219,"Ruleville, Mississippi",39e377e8-3f56-883f-8f5b-d8261ec68b65,Gelatin silver print
220,Untitled,f026695c-5e7a-2903-a921-b1d962e48361,Gelatin silver print
221,Untitled,3e64413a-4484-d222-3f5f-db8baf5a836e,Gelatin silver print
222,Untitled,bb0ab8e4-64b4-6635-9928-5d6040d880a7,Gelatin silver print
223,"Cairo, IL",99602072-108c-893c-9fa2-731f2b510935,Gelatin silver print
224,Untitled,082dffc1-36f8-8f4e-ea1a-630902b4f38a,Gelatin silver print
225,Segregated Drinking Fountain,d9a244e5-ffab-7745-668e-52634dbe4d72,Gelatin silver print
226,"Ruleville, MS",ab200d38-7af3-18b2-5f9e-c0e84ca79219,Gelatin silver print
227,Untitled,85dcb884-0ac6-c9ee-747a-4eb7ea332c57,Gelatin silver print
228,Untitled,339aa399-a5c3-2bea-a4ef-2074e40bebb1,Gelatin silver print
229,Untitled,efb8e683-12c5-7d5d-229e-7740f1a13718,Gelatin silver print
230,"Untitled (Savannah, GA)",93a2129a-f67e-0d38-e246-140a71d59d35,Gelatin silver print
231,"Greenwood, MS",e18e2122-4449-ea85-01ca-eec32d301304,Gelatin silver print
232,Untitled,d1239428-4bae-084e-eeae-e163daa64397,Gelatin silver print
233,Untitled,e659f685-0a3a-4c95-234f-a1018e788108,Gelatin silver print
234,Untitled,483702e1-5562-4e97-d70b-890b4489ea84,Gelatin silver print
235,"Terril County, S.W. GA",dff1ae71-4e0d-7c3e-8f01-08a30ed7ff43,Gelatin silver print
236,Untitled,d77fd578-3605-1c10-c3e4-6f1920e9facf,Gelatin silver print
237,Untitled,c852c4bd-ab61-fb79-4c7e-d2ca5b6e9c57,Gelatin silver print
238,Untitled,60380a44-6e95-2336-a277-70a85c71c6b2,Gelatin silver print
239,Untitled,d489f3b4-6b63-28aa-8631-076bd09e65ab,Gelatin silver print
240,Untitled,5072bd19-e694-b101-777c-81c948624980,Gelatin silver print
241,Untitled,ffa7f8f6-4f2b-d44f-a1ba-3ade55234fac,Gelatin silver print
242,Untitled,e15e3514-8853-19c0-686d-677ef49b27e0,Gelatin silver print
243,"""Good By from Friends""",cbf72ae0-22bb-e3d4-631b-b08f9da46685,Gelatin silver print
244,Untitled,e04c221f-68c8-ccb5-c584-fe78e533710e,Gelatin silver print
245,"Torello Tacchi's Back, London, New Hampshire",049ffac5-67a9-a741-1d32-ab22ab574c13,Chromogenic print
246,El Paso's Second Ward,6fd1c30d-7011-f11b-7b69-6c4e93ea9ed7,Chromogenic print
247,Untitled,c0c6eaf2-e750-9b38-6c1c-cc5b0f761d1a,Gelatin silver print
248,"Melquiades Garcia, Walls",fbeaeef5-3ffa-25d8-02f0-1e4c372f63ce,"Gelatin silver print, from the series ""Conversations with the Dead"""
249,"Clearing Land, Ellis Prison Unit",767ec9fb-d546-89d3-d2f7-6d9337e5648a,"Gelatin silver print, from the series ""Conversations with the Dead"""
250,"Shakedown, Main Corridor",d51c6775-45b0-22ba-7858-93cbae35e245,"Gelatin silver print, from series ""Conversations with the Dead"""
251,"Buddy Zahn, Gunn, and Odum; (The Walls)",e1207b6b-9905-7b5b-60bb-82539a30a889,"Gelatin silver print, from the series ""Conversations with the Dead"""
252,The Line,807e853e-fb47-f835-8869-0b0cd6628992,"Gelatin silver print, from the series ""Conversations with the Dead"""
253,Shakedown,f0a78d18-24e0-d7ec-905c-5d3c7671a8fd,"Gelatin silver print, from the series ""Conversations with the Dead"""
254,"Return from the Fields, Shakedown at the Rear Gate, Twice Each Day",1d2792ac-12a0-faf7-b791-30fb93ba4beb,"Gelatin silver print, from the series ""Conversations with the Dead"""
255,"Convict and Boss, Ellis Prison, Texas",490df820-847c-5c7c-107d-30319c3b917b,"Gelatin silver print, from the series ""Conversations with the Dead"""
256,Meal Line,9c5c7964-7274-ddd0-a462-4ebad2f316dc,"Gelatin silver print, from the series ""Conversations with the Dead"""
257,Untitled,46fddd41-8e74-f43f-62e6-386391575890,Gelatin silver print
258,"Man from Durango (Bernalillo, New Mexico)",dad4a1a1-a7b2-cce0-6a7c-3b012051461d,Gelatin silver print
259,Self-Portrait in Abandoned Hotel Room,5754a95c-0ccd-de3a-c0a7-b368ba8d87a9,Gelatin silver print
260,"Andrew Sanchez, Bernalillo, New Mexico",c78bb817-eb29-e931-4ed6-85a74031525b,Gelatin silver print
261,"Sparky and Cowboy (Gary Rogues), Schererville, Indiana",3d02991a-4f1d-9268-b7e1-0c98a74ffbcb,"Gelatin silver print, from the series ""The Bikeriders"""
262,"Bernalillo, New Mexico",a1ef87dc-c09e-14fd-d5a3-aa1dd937026c,Gelatin silver print
263,Untitled,35ad8678-53e0-5162-fdc7-086b2b9c9ce5,Gelatin silver print
264,"Corky and Funny Sonny, Chicago",fedb9dcb-75de-52d8-3294-07c5666da791,"Gelatin silver print, from the series ""The Bikeriders"""
265,Long Island,0b7eb08c-2832-7c13-6d73-f3689cbbccad,"Gelatin silver print, from the series ""The Bikeriders"""
266,"Phil D. Cola, Age 62, Born NYC, Beekman St.",13b5811d-601b-4d73-6190-a43df7a91783,Gelatin silver print
267,"Sean Watson, Age 22, Iron Worker, Beekman St.",36b50ee7-a130-47c6-12d9-1ad2f523e12d,"Gelatin silver print, from the series ""Destruction of Lower Manhattan"""
268,"Jose Ocasio, Greenwich Street",a2e75e8e-adcc-409d-3830-c0525508e457,Gelatin silver print
269,"Eric T. Anderson, Age 56, Born Duluth, Minnesota, Gold Street",65ea0dfa-cbdb-75c3-f2a5-67caa0422812,Gelatin silver print
270,"Rachel Johnson Homer, Age 21, Born Boston, Reade Street",719892a9-427b-6dd5-44d0-f4dbc3f4c35f,Gelatin silver print
271,"IRT 2, South Bronx, New York City",b4b74f31-aaa7-67df-79d5-166679b7ca11,"Gelatin silver print, No. 30 from the portfolio ""Danny Lyon"" (1979)"
272,"IRT 2, South Bronx, New York City",58982586-8489-d5a3-7f2b-564876359e00,"Gelatin silver print, No. 29 from the portfolio ""Danny Lyon"" (1979)"
273,"Bus Stop, Tehauntepec, Oaxaca",7ad76756-29ca-e7ee-381e-cca14273ef98,"Gelatin silver print, No. 28 from the portfolio ""Danny Lyon"" (1979)"
274,"Morelia, Michoacan, Mexico",c2ae6ee7-2d99-e195-3a72-cff6fb5dff10,"Gelatin silver print, No. 27 from the portfolio ""Danny Lyon"" (1979)"
275,"Andrew at Sixteen, Bernalillo, New Mexico",5ebcc2c8-24e2-efbc-7214-ad44fe863b84,"Gelatin silver print, No. 26 from the portfolio ""Danny Lyon"" (1979)"
276,"Truck in Nueva Casas Grandes, Chihuahua, Mexico",04a3ba6c-570a-164a-49a4-83c4565709b9,"Gelatin silver print, No. 25 from the portfolio ""Danny Lyon"" (1979)"
277,"Namequepa, Chihuahua, Mexico",068e4138-620d-16db-ff92-37bc1315ad35,"Gelatin silver print, No. 24 from the portfolio ""Danny Lyon"" (1979)"
278,"Mary, Santa Marta, Columbia",f4ec4657-9847-7326-9c6b-86f395f74e5e,"Gelatin silver print, No. 23 from the portfolio ""Danny Lyon"" (1979)"
279,"Joselin, Santa Marta, Columbia",e93affd8-63e1-cf3d-00d4-7e0ed66dcc61,"Gelatin silver print, No. 22 from the portfolio ""Danny Lyon"" (1979)"
280,"Santa Marta, Columbia",a0bf9354-065d-25ae-1d2d-4f32a9c74b00,"Gelatin silver print, No. 21 from the portfolio ""Danny Lyon"" (1979)"
281,"Llanito, New Mexico",8fe69a14-7209-b7f7-fa8e-4bf48c5464cf,"Gelatin silver print, No. 20 from the portfolio ""Danny Lyon"" (1979)"
282,"Heat Exhaustion, Ellis Unit, Texas",ae14fee2-978b-c859-c26b-b7488d18ef8d,"Gelatin silver print, from the series ""Conversations with the Dead"" and No. 19 from the portfolio ""Danny Lyon"" (1979)"
283,"Dominoes, Walls Unit, Texas",3caaf362-8a6e-984e-7e73-3d4152869e9e,"Gelatin silver print, from the series ""Conversations with the Dead"" and No. 18 from the portfolio ""Danny Lyon"" (1979)"
284,"Shakedown, Ramsey Unit, Texas",c2d645ae-4546-414b-7b56-0667e29bbc57,"Gelatin silver print, from the series ""Conversations with the Dead"" and No. 17 from the portfolio ""Danny Lyon"" (1979)"
285,"Showers, Diagnostic Unit, Texas",f46d89f0-58c5-3945-0b83-33bedd55360b,"Gelatin silver print, from the series ""Conversations with the Dead"" and No. 16 from the portfolio ""Danny Lyon"" (1979)"
286,"From the Picket Tower, Ferguson Unit, Texas",e4b4174e-e5aa-2cdd-a551-d700bcd2e2c9,"Gelatin silver print, from the series ""Conversations with the Dead"" and No. 15 from the portfolio ""Danny Lyon"" (1979)"
287,"The Cornwagon, Ramsey Unit, Texas",f62aea29-235c-d34d-2f0e-af6d3d3ca029,"Gelatin silver print, from the series ""Conversations with the Dead"" and No. 14 from the portfolio ""Danny Lyon"" (1979)"
288,"Clearing Land, Ellis Unit",570ebe95-440a-0f73-1a66-fff4a919f132,"Gelatin silver print, from the series ""Conversations with the Dead"" and No. 13 from the portfolio ""Danny Lyon"" (1979)"
289,"Cotton Pickers, Ferguson Unit, Texas",2ebcaf9c-be2a-056f-5c9f-8ab464f5a66c,"Gelatin silver print, from the series ""Conversations with the Dead"" and No. 12 from the portfolio ""Danny Lyon"" (1979)"
290,"The Line, Ferguson Unit, Texas",54cc54f6-6144-b058-5aaf-784541ddf877,"Gelatin silver print, from the series ""Conversations with the Dead"" and No. 11 from the portfolio ""Danny Lyon"" (1979)"
291,"Crossing the Ohio, Louisville",5dc3cbd1-8301-1438-1cdc-11e59c6c7cc3,"Gelatin silver print, from the series ""The Bikeriders"" and No. 10 from the portfolio ""Danny Lyon"" (1979)"
292,"Sparky and Cowboy, Shererville, Indiana",e994a4da-eff7-38ae-e40b-af7d85da55c8,"Gelatin silver print, from the series ""The Bikeriders"" and No. 9 from the portfolio ""Danny Lyon"" (1979)"
293,"Andy, Meeting at the Stoplight, Cicero, Illinois",7025e613-eb24-c253-0a5f-f8b0ae20e18e,"Gelatin silver print, from the series ""The Bikeriders"" and No. 8 from the portfolio ""Danny Lyon"" (1979)"
294,"Jack, Chicago",8fff8674-8f6b-7505-16f5-5a4c58860a68,"Gelatin silver print, from the series ""The Bikeriders"" and No. 7 from the portfolio ""Danny Lyon"" (1979)"
295,"Racer, Schererville, Indiana",323e8d95-e6cb-6b81-d3cc-1ca8794c4db5,"Gelatin silver print, from the series ""The Bikeriders"" and No. 6 from the portfolio ""Danny Lyon"" (1979)"
296,"Scrambles Track, McHenry, Illinois",3d6ae93e-30e6-b62e-3717-5366370fdb99,"Gelatin silver print, from the series ""The Bikeriders"" and No. 5 from the portfolio ""Danny Lyon"" (1979)"
297,"Route 12, Wisconsin",4393ffee-47eb-4cfd-f3a1-5d65572f6651,"Gelatin silver print, from the series ""The Bikeriders"" and No. 4 from the portfolio ""Danny Lyon"" (1979)"
298,"Uptown, Chicago",ec2b1af4-fd08-ee46-1ead-995c4ebead82,"Gelatin silver print, No. 3 from the portfolio ""Danny Lyon"" (1979)"
299,"Uptown, Chicago",9c774cd2-7759-6a47-a87a-fd6848eba005,"Gelatin silver print, No. 2 from the portfolio ""Danny Lyon"" (1979)"
300,"Truck in the desert near Yuma, Arizona",6e30c80f-5d4c-147e-fdeb-77cc47c90c7d,"Gelatin silver print, No. 1 from the portfolio ""Danny Lyon"" (1979)"
301,Norris Mundy from Montreal; Five Years and an Eight Year Federal Hold,70526acb-4ef2-6f3a-076a-f4a582f5d57a,"Gelatin silver print, from the series ""Conversations with the Dead"""
302,Building Shakedown,eb2c7159-6e03-cb47-838a-3325b9f027c3,"Gelatin silver print, from the series ""Conversations with the Dead"""
303,Shakedown,ebf54a8f-6a21-15c6-4b49-50c75aa167e1,"Gelatin silver print, from the series ""Conversations with the Dead"""
304,Heat Exhaustion,0c8b956a-f748-55fe-0f5a-9b2e5c3eee5c,"Gelatin silver print, from the series ""Conversations with the Dead"""
305,Texan Prison Rodeo,fd5bfccb-1ed7-b866-7607-32d7b279a4b0,"Gelatin silver print, from the series ""Conversations with the Dead"""
306,The Yard,1ae6f62c-66ea-fd23-32db-4e8f72dbb246,"Gelatin silver print, from the series ""Conversations with the Dead"""
307,Cell Block Table,cc8222b3-58d2-39db-6254-7df8007d6451,"Gelatin silver print, from the series ""Conversations with the Dead"""
308,Hoe Sharpener and the Line,af96671f-40cb-fbaf-5ed2-f1e944b0e768,"Gelatin silver print, from the series ""Conversations with the Dead"""
309,"Showers, Diagnostic Unit, Texas",1a941d37-e753-ba82-b001-9321143f2611,"Gelatin silver print, from the series ""Conversations with the Dead"""
310,"Rachel Johnson Homer, Age 21, Born Boston, Reade Street",97fa2209-766b-740c-0ba4-d15516149563,Gelatin silver print
311,"The Projects, Knoxville, Tennessee",344302e8-bfa3-a701-ffb4-c45fa9bce61c,Gelatin silver print
312,Brooklyn Bridge Site from the Roof of the Beekman Hospital,84d3ffb0-5ea9-5bb3-4d2a-c9e7a66aa427,"Gelatin silver print, from the series ""Destruction of Lower Manhattan"""
313,"Racer, Schererville, Indiana",9c24b367-d35b-c031-f777-722d52558316,"Gelatin silver print, from the series ""The Bikeriders"""
314,"Racers, McHenry, Illinois",e86e0b94-0cdd-996a-5226-b116aa8f3d5d,"Gelatin silver print, from the series ""The Bikeriders"""
315,New Orleans,3a3e2abf-76b7-96be-5b6b-4dd9eba0869d,Gelatin silver print
316,"Boy on Bicycle, Albany, Georgia",b74823fb-a049-adbc-ae04-74ccd96b996f,Gelatin silver print
317,"The Bachelors Club, Los Angeles",82afb304-2f2f-416b-69af-f2d2d098f8b5,Chromogenic print
318,Double Portrait,ff7b9a15-9d00-5083-71d7-60f214c769b2,Chromogenic print
319,"Scrambles Track, McHenry, Illinois",dcb0f3c0-5095-4549-0242-69b9a996fbde,"Gelatin silver print, from the series ""The Bikeriders"""
320,"Uptown, Chicago",a4852a76-9cb5-6330-9138-15f5bd3df40d,Gelatin silver print
321,"Route 90, Alabama",c2191591-91dc-1403-2077-172a6268ef15,"Gelatin silver print, from the series ""The Bikeriders"""
322,"Field Meeting, Long Island, New York",49a6b812-404b-f5ba-addc-1a286faf981d,"Gelatin silver print, from the series ""The Bikeriders"""
323,"Racer, Griffin, Georgia",eac1f493-9062-0fe2-6f43-66f7112f86d1,"Gelatin silver print, from the series ""The Bikeriders"""
324,"Motorcycle Racers Before Scramble Race: II, Wisconsin",8749b80c-4cd0-a9d1-e4b3-d39694bce1eb,Gelatin silver print
325,Mototorcycle Racers before Scramble Race: I. Wisconsin,7e8be8e8-74ad-f844-aff1-35526c1239f5,Gelatin silver print
326,"Route 12, Wisconsin",a799a9f9-faa6-c438-241c-217dc3091c84,"Gelatin silver print, from the series ""The Bikeriders"""
327,Target Shooting in New Orleans Bar,7784468b-64e4-1075-310c-2e7f13769bb9,Gelatin silver print
328,"Hub Cap, Mississippi River Bank, Mississippi",816ae59c-7f8b-bb05-ce9d-6bc6379e7f68,Gelatin silver print
329,"Lower East Side, New York City",e3a50f44-6f9d-bce5-e849-2ce77f774709,Gelatin silver print
330,"People in Street, (New Orleans, Louisiana)",b5f0c669-9910-4f19-2016-7ac11a766d21,Gelatin silver print
331,Portrait of a Young Man,1b37aeef-07db-3b92-08d3-82cd51d3953c,Gelatin silver print
332,"Five Boys and a Crab, Lower East Side, New York City",5d3bd745-11d1-326d-6742-3b56bdd7dbee,Gelatin silver print
333,"The Point at 53rd Street and the Lake, Chicago",eb051f76-f516-6b90-edc9-690a64100a12,Gelatin silver print
334,"St. Charles Streetcar, New Orleans, Louisiana",a5767581-6c5c-5ea7-603f-3bcf5a61148a,Gelatin silver print
335,"Truck in the Desert near Yuma, Arizona",d962febc-071b-fad0-2375-8779fa4d560e,Gelatin silver print
336,The Assumption of the Virgin,47fd1564-93f5-f30b-7786-013421133b4a,Oil on canvas
337,Female Saint Beholding Vision of Christ Child and Saint Joseph,b8d54a12-40b3-758e-5eab-c620dd2c9844,Brush and brown and black ink and brush and brown and gray wash on cream laid paper
338,Saint Martin and the Beggar,52098776-6e2e-9683-e258-7b1cec8660dd,Oil on canvas
339,The Feast in the House of Simon,75886aaa-002a-2047-a05c-baf73f0ac093,Oil on canvas
340,Saint Francis Kneeling in Meditation,b703b636-976c-b35b-8a8e-f8df3f5ba003,Oil on canvas
341,"Yoshitsune's Horse-washing Falls at Yoshino in Yamato Province (Washu Yoshino Yoshitsune uma arai no taki) from the series ""A Tour of Waterfalls in Various Provinces (Shokoku taki meguri)""",beb1152b-7238-3b23-86b1-53a99f11a9a2,Color woodblock print; oban
342,"Poem by Chunagon Atsutada, from the series “One Hundred Poems Explained by a Wet Nurse (Hyakunin isshu uba ga etoki)”",47cbec44-0ef5-b8a9-4a9c-432b84bcc8b9,Color woodblock print
343,"Poem by Gon-Chunagon Masafusa (Oe no Masafusa), from the series “One Hundred Poems by One Hundred Poets Explained by a Wet Nurse (Hyakunin isshu uba ga etoki)”",89a1692e-9b48-6c75-66da-b25b0a7cce9f,Color woodblock print
344,"Poem by Lady Akazome Emon Poem by Sosei Hoshi, from the series “One Hundred Poems Explained by a Wet Nurse (Hyakunin isshu uba ga etoki)”",79bf34fe-5efe-8446-7a1a-19d36c578f24,Color woodblock print
345,"Poem by Sosei Hoshi, from the series “One Hundred Poems Explained by a Wet Nurse (Hyakunin isshu uba ga etoki)”",2af2fe9f-daf3-32f8-6271-1c19e09900c9,Color woodblock print
